profile,start,peak,end
15138,2022-10-31 07:23:00,2022-10-31 08:16:00,2022-10-31 09:24:00
15147,2022-11-01 07:23:00,2022-11-01 08:26:00,2022-11-01 09:54:00
15156,2022-11-02 07:23:00,2022-11-02 08:27:00,2022-11-02 09:56:00
15164,2022-11-03 04:53:00,2022-11-03 06:00:00,2022-11-03 06:34:00
15173,2022-11-04 04:53:00,2022-11-04 06:00:00,2022-11-04 06:34:00
15182,2022-11-05 04:53:00,2022-11-05 06:00:00,2022-11-05 06:34:00
15192,2022-11-06 07:23:00,2022-11-06 08:26:00,2022-11-06 09:54:00
15201,2022-11-07 07:23:00,2022-11-07 08:26:00,2022-11-07 09:53:00
15210,2022-11-08 07:23:00,2022-11-08 08:29:00,2022-11-08 10:03:00
15219,2022-11-09 07:23:00,2022-11-09 08:31:00,2022-11-09 10:06:00
15228,2022-11-10 07:23:00,2022-11-10 08:31:00,2022-11-10 10:06:00
15237,2022-11-11 07:23:00,2022-11-11 08:31:00,2022-11-11 10:06:00
15246,2022-11-12 07:23:00,2022-11-12 08:30:00,2022-11-12 10:05:00
15255,2022-11-13 07:23:00,2022-11-13 08:31:00,2022-11-13 10:05:00
15264,2022-11-14 07:23:00,2022-11-14 08:25:00,2022-11-14 09:53:00
15273,2022-11-15 07:23:00,2022-11-15 08:30:00,2022-11-15 10:04:00
15282,2022-11-16 07:23:00,2022-11-16 08:30:00,2022-11-16 10:05:00
15291,2022-11-17 07:23:00,2022-11-17 08:29:00,2022-11-17 10:03:00
15300,2022-11-18 07:23:00,2022-11-18 08:30:00,2022-11-18 10:05:00
15309,2022-11-19 07:23:00,2022-11-19 08:30:00,2022-11-19 10:05:00
15318,2022-11-20 07:23:00,2022-11-20 08:31:00,2022-11-20 10:05:00
15327,2022-11-21 07:23:00,2022-11-21 08:30:00,2022-11-21 10:05:00
15336,2022-11-22 07:23:00,2022-11-22 08:30:00,2022-11-22 10:05:00
15345,2022-11-23 07:23:00,2022-11-23 08:30:00,2022-11-23 10:05:00
15354,2022-11-24 07:23:00,2022-11-24 08:31:00,2022-11-24 10:06:00
15362,2022-11-25 07:23:00,2022-11-25 08:26:00,2022-11-25 09:53:00
15371,2022-11-26 07:23:00,2022-11-26 08:31:00,2022-11-26 10:05:00
15380,2022-11-27 07:23:00,2022-11-27 08:31:00,2022-11-27 10:06:00
15389,2022-11-28 07:23:00,2022-11-28 08:30:00,2022-11-28 10:05:00
15398,2022-11-29 07:23:00,2022-11-29 08:29:00,2022-11-29 10:03:00
15407,2022-12-06 07:23:00,2022-12-06 08:31:00,2022-12-06 10:06:00
15416,2022-12-07 07:23:00,2022-12-07 08:31:00,2022-12-07 10:07:00
15425,2022-12-08 07:23:00,2022-12-08 08:30:00,2022-12-08 10:04:00
15434,2022-12-09 07:23:00,2022-12-09 08:29:00,2022-12-09 10:03:00
15443,2022-12-10 07:23:00,2022-12-10 08:28:00,2022-12-10 09:57:00
15452,2022-12-11 07:23:00,2022-12-11 08:26:00,2022-12-11 09:54:00
15461,2022-12-12 07:23:00,2022-12-12 08:25:00,2022-12-12 09:53:00
15470,2022-12-13 07:23:00,2022-12-13 08:31:00,2022-12-13 10:06:00
15479,2022-12-14 07:23:00,2022-12-14 08:30:00,2022-12-14 10:05:00
15488,2022-12-15 07:23:00,2022-12-15 08:30:00,2022-12-15 10:05:00
15497,2022-12-16 07:23:00,2022-12-16 08:31:00,2022-12-16 10:06:00
15506,2022-12-17 07:23:00,2022-12-17 08:31:00,2022-12-17 10:06:00
15515,2022-12-18 07:23:00,2022-12-18 08:31:00,2022-12-18 10:07:00
15524,2022-12-19 07:23:00,2022-12-19 08:31:00,2022-12-19 10:06:00
15535,2022-12-25 07:23:00,2022-12-25 08:32:00,2022-12-25 10:07:00
15544,2022-12-26 07:23:00,2022-12-26 08:23:00,2022-12-26 09:45:00
15553,2022-12-27 07:23:00,2022-12-27 08:21:00,2022-12-27 09:42:00
15562,2022-12-28 07:23:00,2022-12-28 08:18:00,2022-12-28 09:32:00
15571,2022-12-29 07:23:00,2022-12-29 08:29:00,2022-12-29 10:04:00
15580,2022-12-30 07:23:00,2022-12-30 08:30:00,2022-12-30 10:05:00
15589,2022-12-31 07:23:00,2022-12-31 08:29:00,2022-12-31 10:03:00
15598,2023-01-01 07:23:00,2023-01-01 08:29:00,2023-01-01 10:03:00
15607,2023-01-02 07:23:00,2023-01-02 08:30:00,2023-01-02 10:04:00
15616,2023-01-03 07:23:00,2023-01-03 08:26:00,2023-01-03 09:54:00
15625,2023-01-04 07:23:00,2023-01-04 08:26:00,2023-01-04 09:54:00
15634,2023-01-05 07:23:00,2023-01-05 08:27:00,2023-01-05 09:55:00
15643,2023-01-06 07:23:00,2023-01-06 08:20:00,2023-01-06 09:35:00
15652,2023-01-07 07:23:00,2023-01-07 08:30:00,2023-01-07 10:05:00
15661,2023-01-08 07:23:00,2023-01-08 08:27:00,2023-01-08 09:56:00
15670,2023-01-09 07:23:00,2023-01-09 08:26:00,2023-01-09 09:54:00
15679,2023-01-10 07:23:00,2023-01-10 08:31:00,2023-01-10 10:06:00
15688,2023-01-11 07:23:00,2023-01-11 08:27:00,2023-01-11 09:55:00
15695,2023-01-13 07:23:00,2023-01-13 08:10:00,2023-01-13 09:09:00
15704,2023-01-14 07:23:00,2023-01-14 08:26:00,2023-01-14 09:53:00
15713,2023-01-15 07:23:00,2023-01-15 08:18:00,2023-01-15 09:32:00
15722,2023-01-16 07:23:00,2023-01-16 08:26:00,2023-01-16 09:54:00
15731,2023-01-17 07:23:00,2023-01-17 08:27:00,2023-01-17 09:54:00
15740,2023-01-18 07:23:00,2023-01-18 08:27:00,2023-01-18 09:55:00
15749,2023-01-19 07:23:00,2023-01-19 08:30:00,2023-01-19 10:04:00
15758,2023-01-20 07:23:00,2023-01-20 08:32:00,2023-01-20 10:08:00
15767,2023-01-21 07:23:00,2023-01-21 08:29:00,2023-01-21 10:03:00
15776,2023-01-22 07:23:00,2023-01-22 08:17:00,2023-01-22 09:31:00
15785,2023-01-23 07:23:00,2023-01-23 08:32:00,2023-01-23 10:13:00
15794,2023-01-24 07:23:00,2023-01-24 08:23:00,2023-01-24 09:43:00
15803,2023-01-25 07:23:00,2023-01-25 08:17:00,2023-01-25 09:30:00
15812,2023-01-26 07:23:00,2023-01-26 08:32:00,2023-01-26 10:13:00
15821,2023-01-27 07:23:00,2023-01-27 08:29:00,2023-01-27 10:03:00
15830,2023-01-28 07:23:00,2023-01-28 08:31:00,2023-01-28 10:06:00
15839,2023-01-29 07:23:00,2023-01-29 08:28:00,2023-01-29 09:56:00
15848,2023-01-30 07:23:00,2023-01-30 08:30:00,2023-01-30 10:05:00
15857,2023-01-31 07:23:00,2023-01-31 08:29:00,2023-01-31 10:03:00
15866,2023-02-01 07:23:00,2023-02-01 08:30:00,2023-02-01 10:05:00
15875,2023-02-02 07:23:00,2023-02-02 08:28:00,2023-02-02 09:56:00
15884,2023-02-03 07:23:00,2023-02-03 08:28:00,2023-02-03 09:57:00
15893,2023-02-04 07:23:00,2023-02-04 08:28:00,2023-02-04 10:02:00
15902,2023-02-05 07:23:00,2023-02-05 08:31:00,2023-02-05 10:06:00
15911,2023-02-06 07:23:00,2023-02-06 08:26:00,2023-02-06 09:54:00
15920,2023-02-07 07:23:00,2023-02-07 08:31:00,2023-02-07 10:07:00
15929,2023-02-08 07:23:00,2023-02-08 08:30:00,2023-02-08 10:04:00
15938,2023-02-09 07:23:00,2023-02-09 08:31:00,2023-02-09 10:06:00
15947,2023-02-10 07:23:00,2023-02-10 08:31:00,2023-02-10 10:06:00
15956,2023-02-11 07:23:00,2023-02-11 08:28:00,2023-02-11 10:02:00
15965,2023-02-12 07:23:00,2023-02-12 08:31:00,2023-02-12 10:06:00
15974,2023-02-13 07:23:00,2023-02-13 08:26:00,2023-02-13 09:54:00
15983,2023-02-14 07:23:00,2023-02-14 08:26:00,2023-02-14 09:53:00
15992,2023-02-15 07:23:00,2023-02-15 08:28:00,2023-02-15 09:56:00
16001,2023-02-16 07:23:00,2023-02-16 08:28:00,2023-02-16 09:57:00
16010,2023-02-17 07:23:00,2023-02-17 08:25:00,2023-02-17 09:51:00
16019,2023-02-18 07:23:00,2023-02-18 08:30:00,2023-02-18 10:04:00
16028,2023-02-19 07:23:00,2023-02-19 08:31:00,2023-02-19 10:06:00
16037,2023-02-20 07:23:00,2023-02-20 08:29:00,2023-02-20 10:03:00
16046,2023-02-21 07:23:00,2023-02-21 08:31:00,2023-02-21 10:07:00
16055,2023-02-22 07:23:00,2023-02-22 08:22:00,2023-02-22 09:42:00
16062,2023-02-23 07:23:00,2023-02-23 08:26:00,2023-02-23 09:53:00
16080,2023-08-20 04:52:00,2023-08-20 06:02:00,2023-08-20 06:38:00
16089,2023-08-21 04:53:00,2023-08-21 06:00:00,2023-08-21 06:35:00
16098,2023-08-22 04:53:00,2023-08-22 06:00:00,2023-08-22 06:34:00
16107,2023-08-23 04:53:00,2023-08-23 06:00:00,2023-08-23 06:33:00
16116,2023-08-24 04:53:00,2023-08-24 06:00:00,2023-08-24 06:34:00
16125,2023-08-25 04:53:00,2023-08-25 06:00:00,2023-08-25 06:34:00
16134,2023-08-26 04:53:00,2023-08-26 06:00:00,2023-08-26 06:34:00
16143,2023-08-27 04:53:00,2023-08-27 06:01:00,2023-08-27 06:35:00
16152,2023-08-28 04:53:00,2023-08-28 06:01:00,2023-08-28 06:35:00
16161,2023-08-29 04:53:00,2023-08-29 06:01:00,2023-08-29 06:36:00
16170,2023-08-30 04:53:00,2023-08-30 06:01:00,2023-08-30 06:36:00
16179,2023-08-31 04:53:00,2023-08-31 06:01:00,2023-08-31 06:36:00
16188,2023-09-01 04:53:00,2023-09-01 06:01:00,2023-09-01 06:35:00
16197,2023-09-02 04:53:00,2023-09-02 06:00:00,2023-09-02 06:34:00
16207,2023-09-03 07:23:00,2023-09-03 08:29:00,2023-09-03 10:03:00
16216,2023-09-04 07:23:00,2023-09-04 08:30:00,2023-09-04 10:04:00
16225,2023-09-05 07:23:00,2023-09-05 08:29:00,2023-09-05 10:02:00
16234,2023-09-06 07:23:00,2023-09-06 08:30:00,2023-09-06 10:04:00
16242,2023-09-07 04:53:00,2023-09-07 06:00:00,2023-09-07 06:34:00
16251,2023-09-08 04:53:00,2023-09-08 06:00:00,2023-09-08 06:34:00
16260,2023-09-09 04:53:00,2023-09-09 06:01:00,2023-09-09 06:35:00
16269,2023-09-10 04:53:00,2023-09-10 06:01:00,2023-09-10 06:35:00
16278,2023-09-11 04:53:00,2023-09-11 06:01:00,2023-09-11 06:35:00
16287,2023-09-12 04:53:00,2023-09-12 06:01:00,2023-09-12 06:36:00
16296,2023-09-13 04:53:00,2023-09-13 06:01:00,2023-09-13 06:35:00
16305,2023-09-14 04:53:00,2023-09-14 06:01:00,2023-09-14 06:35:00
16314,2023-09-15 04:53:00,2023-09-15 06:01:00,2023-09-15 06:35:00
16323,2023-09-16 04:53:00,2023-09-16 06:01:00,2023-09-16 06:35:00
16332,2023-09-17 04:53:00,2023-09-17 06:00:00,2023-09-17 06:35:00
16341,2023-09-18 04:53:00,2023-09-18 06:00:00,2023-09-18 06:34:00
16351,2023-09-19 07:23:00,2023-09-19 08:27:00,2023-09-19 09:55:00
16359,2023-09-20 04:53:00,2023-09-20 06:01:00,2023-09-20 06:35:00
16368,2023-09-21 04:53:00,2023-09-21 06:01:00,2023-09-21 06:36:00
16377,2023-09-22 04:53:00,2023-09-22 06:01:00,2023-09-22 06:36:00
16385,2023-09-23 04:53:00,2023-09-23 06:02:00,2023-09-23 06:36:00
16394,2023-09-24 04:53:00,2023-09-24 06:01:00,2023-09-24 06:35:00
16404,2023-09-25 07:23:00,2023-09-25 08:29:00,2023-09-25 10:04:00
16413,2023-09-26 07:23:00,2023-09-26 08:23:00,2023-09-26 09:45:00
16420,2023-09-27 07:33:00,2023-09-27 08:22:00,2023-09-27 09:42:00
16429,2023-09-28 07:23:00,2023-09-28 08:25:00,2023-09-28 09:52:00
16441,2023-10-05 04:53:00,2023-10-05 06:00:00,2023-10-05 06:34:00
16450,2023-10-06 04:53:00,2023-10-06 06:00:00,2023-10-06 06:34:00
16459,2023-10-07 04:53:00,2023-10-07 06:00:00,2023-10-07 06:34:00
16468,2023-10-08 04:53:00,2023-10-08 06:00:00,2023-10-08 06:35:00
16477,2023-10-09 04:53:00,2023-10-09 06:00:00,2023-10-09 06:34:00
16487,2023-10-10 07:23:00,2023-10-10 08:30:00,2023-10-10 10:04:00
16496,2023-10-11 07:23:00,2023-10-11 08:26:00,2023-10-11 09:53:00
16507,2023-10-14 04:53:00,2023-10-14 06:00:00,2023-10-14 06:34:00
16517,2023-10-15 07:23:00,2023-10-15 08:28:00,2023-10-15 09:57:00
16526,2023-10-16 07:23:00,2023-10-16 08:29:00,2023-10-16 10:03:00
16535,2023-10-17 07:23:00,2023-10-17 08:29:00,2023-10-17 10:03:00
16544,2023-10-18 07:23:00,2023-10-18 08:23:00,2023-10-18 09:44:00
16553,2023-10-19 07:23:00,2023-10-19 08:20:00,2023-10-19 09:34:00
16562,2023-10-20 07:23:00,2023-10-20 08:29:00,2023-10-20 10:03:00
16570,2023-10-21 04:53:00,2023-10-21 06:00:00,2023-10-21 06:33:00
16579,2023-10-22 04:53:00,2023-10-22 06:00:00,2023-10-22 06:34:00
16589,2023-10-23 07:23:00,2023-10-23 08:29:00,2023-10-23 10:03:00
16597,2023-10-24 04:53:00,2023-10-24 06:01:00,2023-10-24 06:35:00
16606,2023-10-25 04:53:00,2023-10-25 06:01:00,2023-10-25 06:36:00
16615,2023-10-26 04:53:00,2023-10-26 06:02:00,2023-10-26 06:37:00
16624,2023-10-28 04:53:00,2023-10-28 06:02:00,2023-10-28 06:36:00
16633,2023-10-29 04:53:00,2023-10-29 06:02:00,2023-10-29 06:37:00
16642,2023-10-30 04:53:00,2023-10-30 06:01:00,2023-10-30 06:35:00
16654,2023-11-01 04:53:00,2023-11-01 06:01:00,2023-11-01 06:35:00
16663,2023-11-02 04:53:00,2023-11-02 06:00:00,2023-11-02 06:35:00
16672,2023-11-03 04:53:00,2023-11-03 06:00:00,2023-11-03 06:34:00
16681,2023-11-04 04:53:00,2023-11-04 06:00:00,2023-11-04 06:34:00
16691,2023-11-05 07:23:00,2023-11-05 08:28:00,2023-11-05 10:02:00
16700,2023-11-06 07:23:00,2023-11-06 08:31:00,2023-11-06 10:05:00
16709,2023-11-07 07:23:00,2023-11-07 08:25:00,2023-11-07 09:52:00
16718,2023-11-08 07:23:00,2023-11-08 08:29:00,2023-11-08 10:04:00
16727,2023-11-09 07:23:00,2023-11-09 08:31:00,2023-11-09 10:06:00
16736,2023-11-10 07:23:00,2023-11-10 08:26:00,2023-11-10 09:54:00
16745,2023-11-11 07:23:00,2023-11-11 08:29:00,2023-11-11 10:02:00
16754,2023-11-12 07:23:00,2023-11-12 08:28:00,2023-11-12 09:56:00
16762,2023-11-13 07:23:00,2023-11-13 08:30:00,2023-11-13 10:04:00
16771,2023-11-14 07:23:00,2023-11-14 08:29:00,2023-11-14 10:03:00
16780,2023-11-15 07:23:00,2023-11-15 08:31:00,2023-11-15 10:06:00
16789,2023-11-16 07:23:00,2023-11-16 08:32:00,2023-11-16 10:07:00
16798,2023-11-17 07:23:00,2023-11-17 08:31:00,2023-11-17 10:06:00
16807,2023-11-18 07:23:00,2023-11-18 08:31:00,2023-11-18 10:06:00
16816,2023-11-19 07:23:00,2023-11-19 08:29:00,2023-11-19 10:03:00
16825,2023-11-20 07:23:00,2023-11-20 08:30:00,2023-11-20 10:05:00
16834,2023-11-21 07:23:00,2023-11-21 08:30:00,2023-11-21 10:05:00
16843,2023-11-22 07:23:00,2023-11-22 08:30:00,2023-11-22 10:04:00
16852,2023-11-23 07:23:00,2023-11-23 08:30:00,2023-11-23 10:05:00
16861,2023-11-24 07:23:00,2023-11-24 08:29:00,2023-11-24 10:02:00
16870,2023-11-25 07:23:00,2023-11-25 08:22:00,2023-11-25 09:42:00
16879,2023-11-26 07:23:00,2023-11-26 08:27:00,2023-11-26 09:55:00
16886,2023-12-20 07:23:00,2023-12-20 08:32:00,2023-12-20 10:13:00
16895,2023-12-21 07:23:00,2023-12-21 08:31:00,2023-12-21 10:05:00
16904,2023-12-22 07:23:00,2023-12-22 08:32:00,2023-12-22 10:07:00
16913,2023-12-23 07:23:00,2023-12-23 08:33:00,2023-12-23 10:05:00
16922,2023-12-24 07:23:00,2023-12-24 07:37:00,2023-12-24 07:44:00
16931,2023-12-25 07:23:00,2023-12-25 08:26:00,2023-12-25 09:54:00
16940,2023-12-26 07:23:00,2023-12-26 08:32:00,2023-12-26 10:08:00
16949,2023-12-27 07:23:00,2023-12-27 08:22:00,2023-12-27 09:43:00
16959,2023-12-28 07:23:00,2023-12-28 08:23:00,2023-12-28 09:44:00
16968,2023-12-29 07:23:00,2023-12-29 08:27:00,2023-12-29 09:55:00
16977,2023-12-30 07:23:00,2023-12-30 08:26:00,2023-12-30 09:53:00
16986,2023-12-31 07:23:00,2023-12-31 08:30:00,2023-12-31 10:05:00
16995,2024-01-01 07:23:00,2024-01-01 08:30:00,2024-01-01 10:05:00
17004,2024-01-02 07:23:00,2024-01-02 08:30:00,2024-01-02 10:04:00
17013,2024-01-03 07:23:00,2024-01-03 08:12:00,2024-01-03 09:12:00
17022,2024-01-04 07:23:00,2024-01-04 08:28:00,2024-01-04 09:56:00
17031,2024-01-05 07:23:00,2024-01-05 08:16:00,2024-01-05 09:24:00
17040,2024-01-06 07:23:00,2024-01-06 08:18:00,2024-01-06 09:31:00
17049,2024-01-07 07:23:00,2024-01-07 08:26:00,2024-01-07 09:53:00
17058,2024-01-08 07:23:00,2024-01-08 08:30:00,2024-01-08 10:05:00
17067,2024-01-09 07:23:00,2024-01-09 08:27:00,2024-01-09 09:55:00
17076,2024-01-10 07:23:00,2024-01-10 08:22:00,2024-01-10 09:43:00
17085,2024-01-11 07:23:00,2024-01-11 08:32:00,2024-01-11 10:07:00
17094,2024-01-12 07:23:00,2024-01-12 08:28:00,2024-01-12 09:56:00
17103,2024-01-13 07:23:00,2024-01-13 08:31:00,2024-01-13 10:06:00
17112,2024-01-14 07:23:00,2024-01-14 08:26:00,2024-01-14 09:53:00
17121,2024-01-15 07:23:00,2024-01-15 08:32:00,2024-01-15 10:13:00
17130,2024-01-16 07:23:00,2024-01-16 08:31:00,2024-01-16 10:06:00
17139,2024-01-17 07:23:00,2024-01-17 08:30:00,2024-01-17 10:04:00
17148,2024-01-18 07:23:00,2024-01-18 08:31:00,2024-01-18 10:07:00
17157,2024-01-19 07:23:00,2024-01-19 08:31:00,2024-01-19 10:06:00
17166,2024-01-20 07:23:00,2024-01-20 08:31:00,2024-01-20 10:06:00
17175,2024-01-21 07:23:00,2024-01-21 08:29:00,2024-01-21 10:02:00
17184,2024-01-22 07:23:00,2024-01-22 08:29:00,2024-01-22 10:02:00
17193,2024-01-23 07:23:00,2024-01-23 08:32:00,2024-01-23 10:07:00
17201,2024-01-24 07:23:00,2024-01-24 08:31:00,2024-01-24 10:06:00
17208,2024-01-25 07:23:00,2024-01-25 08:21:00,2024-01-25 09:41:00
17217,2024-01-26 07:23:00,2024-01-26 08:31:00,2024-01-26 10:07:00
17226,2024-01-27 07:23:00,2024-01-27 08:29:00,2024-01-27 10:03:00
17235,2024-01-28 07:23:00,2024-01-28 08:30:00,2024-01-28 10:04:00
17244,2024-01-29 07:23:00,2024-01-29 08:32:00,2024-01-29 10:07:00
17253,2024-01-30 07:23:00,2024-01-30 08:26:00,2024-01-30 09:54:00
17262,2024-01-31 07:23:00,2024-01-31 08:22:00,2024-01-31 09:43:00
17271,2024-02-01 07:23:00,2024-02-01 08:23:00,2024-02-01 09:44:00
17280,2024-02-02 07:23:00,2024-02-02 08:31:00,2024-02-02 10:06:00
17289,2024-02-03 07:23:00,2024-02-03 08:25:00,2024-02-03 09:52:00
17298,2024-02-04 07:23:00,2024-02-04 08:32:00,2024-02-04 10:08:00
17307,2024-02-05 07:23:00,2024-02-05 08:33:00,2024-02-05 10:13:00
17316,2024-02-06 07:23:00,2024-02-06 08:26:00,2024-02-06 09:53:00
17325,2024-02-07 07:23:00,2024-02-07 08:30:00,2024-02-07 10:05:00
17334,2024-02-08 07:23:00,2024-02-08 08:30:00,2024-02-08 10:04:00
17343,2024-02-09 07:23:00,2024-02-09 08:32:00,2024-02-09 10:08:00
17352,2024-02-10 07:23:00,2024-02-10 08:19:00,2024-02-10 09:34:00
17361,2024-02-11 07:23:00,2024-02-11 08:27:00,2024-02-11 09:55:00
17370,2024-02-12 07:23:00,2024-02-12 08:17:00,2024-02-12 09:31:00
17379,2024-02-13 07:23:00,2024-02-13 08:33:00,2024-02-13 10:13:00
17388,2024-02-14 07:23:00,2024-02-14 08:32:00,2024-02-14 10:13:00
17397,2024-02-15 07:23:00,2024-02-15 08:33:00,2024-02-15 10:13:00
17406,2024-02-16 07:23:00,2024-02-16 08:32:00,2024-02-16 10:07:00
17415,2024-02-17 07:23:00,2024-02-17 08:25:00,2024-02-17 09:52:00
17424,2024-02-18 07:23:00,2024-02-18 08:27:00,2024-02-18 09:54:00
17433,2024-02-19 07:23:00,2024-02-19 08:31:00,2024-02-19 10:06:00
17442,2024-02-20 07:23:00,2024-02-20 08:30:00,2024-02-20 10:05:00
17451,2024-02-21 07:23:00,2024-02-21 08:27:00,2024-02-21 09:56:00
17460,2024-02-22 07:23:00,2024-02-22 08:33:00,2024-02-22 10:13:00
17469,2024-02-23 07:23:00,2024-02-23 08:33:00,2024-02-23 10:13:00
17478,2024-02-24 07:23:00,2024-02-24 08:33:00,2024-02-24 10:13:00
17487,2024-02-25 07:23:00,2024-02-25 08:27:00,2024-02-25 09:55:00
17496,2024-02-26 07:23:00,2024-02-26 08:32:00,2024-02-26 10:07:00
17505,2024-02-27 07:23:00,2024-02-27 08:31:00,2024-02-27 10:06:00
17514,2024-02-28 07:23:00,2024-02-28 08:32:00,2024-02-28 10:08:00
17523,2024-02-29 07:23:00,2024-02-29 08:29:00,2024-02-29 10:03:00
17532,2024-03-01 07:23:00,2024-03-01 08:32:00,2024-03-01 10:07:00
17541,2024-03-02 07:23:00,2024-03-02 08:28:00,2024-03-02 09:56:00
17550,2024-03-03 07:23:00,2024-03-03 08:31:00,2024-03-03 10:06:00
17559,2024-03-04 07:23:00,2024-03-04 08:31:00,2024-03-04 10:06:00
17568,2024-03-05 07:23:00,2024-03-05 08:32:00,2024-03-05 10:07:00
17577,2024-03-06 07:23:00,2024-03-06 08:32:00,2024-03-06 10:07:00
17586,2024-03-07 07:23:00,2024-03-07 08:31:00,2024-03-07 10:06:00
17595,2024-03-08 07:23:00,2024-03-08 08:31:00,2024-03-08 10:07:00
17604,2024-03-09 07:23:00,2024-03-09 08:31:00,2024-03-09 10:06:00
17613,2024-03-10 07:23:00,2024-03-10 08:28:00,2024-03-10 09:56:00
17622,2024-03-11 07:23:00,2024-03-11 08:24:00,2024-03-11 09:46:00
17631,2024-03-12 07:23:00,2024-03-12 08:28:00,2024-03-12 09:57:00
17640,2024-03-13 07:23:00,2024-03-13 08:27:00,2024-03-13 09:55:00
17649,2024-03-14 07:23:00,2024-03-14 08:28:00,2024-03-14 09:56:00
17655,2024-03-15 04:53:00,2024-03-15 06:00:00,2024-03-15 06:33:00
17664,2024-03-16 04:53:00,2024-03-16 06:00:00,2024-03-16 06:34:00
17673,2024-03-17 04:53:00,2024-03-17 06:01:00,2024-03-17 06:36:00
17682,2024-03-18 04:53:00,2024-03-18 06:01:00,2024-03-18 06:35:00
17692,2024-03-19 07:23:00,2024-03-19 08:30:00,2024-03-19 10:05:00
17704,2024-03-21 07:23:00,2024-03-21 08:29:00,2024-03-21 10:03:00
17712,2024-03-22 04:53:00,2024-03-22 06:00:00,2024-03-22 06:34:00
17721,2024-03-23 04:53:00,2024-03-23 06:00:00,2024-03-23 06:35:00
17730,2024-03-24 04:53:00,2024-03-24 06:01:00,2024-03-24 06:36:00
17739,2024-03-25 04:53:00,2024-03-25 06:01:00,2024-03-25 06:36:00
17748,2024-03-26 04:53:00,2024-03-26 06:00:00,2024-03-26 06:34:00
17758,2024-03-27 07:23:00,2024-03-27 08:29:00,2024-03-27 10:03:00
17767,2024-03-28 07:23:00,2024-03-28 08:28:00,2024-03-28 09:56:00
17775,2024-03-29 04:53:00,2024-03-29 06:00:00,2024-03-29 06:33:00
17784,2024-03-30 04:53:00,2024-03-30 06:01:00,2024-03-30 06:35:00
17793,2024-03-31 04:53:00,2024-03-31 06:01:00,2024-03-31 06:35:00
17802,2024-04-01 04:53:00,2024-04-01 06:01:00,2024-04-01 06:35:00
17814,2024-04-05 07:23:00,2024-04-05 08:29:00,2024-04-05 10:04:00
17822,2024-04-06 04:53:00,2024-04-06 06:01:00,2024-04-06 06:36:00
17831,2024-04-07 04:53:00,2024-04-07 06:01:00,2024-04-07 06:36:00
17840,2024-04-08 04:53:00,2024-04-08 06:01:00,2024-04-08 06:36:00
17849,2024-04-09 04:53:00,2024-04-09 06:01:00,2024-04-09 06:36:00
17859,2024-04-11 04:53:00,2024-04-11 06:01:00,2024-04-11 06:35:00
17868,2024-04-12 04:53:00,2024-04-12 06:01:00,2024-04-12 06:35:00
17878,2024-04-13 07:23:00,2024-04-13 08:31:00,2024-04-13 10:06:00
17886,2024-04-14 04:53:00,2024-04-14 06:01:00,2024-04-14 06:35:00
17895,2024-04-15 04:53:00,2024-04-15 06:01:00,2024-04-15 06:35:00
17904,2024-04-16 04:53:00,2024-04-16 06:01:00,2024-04-16 06:35:00
17913,2024-04-17 04:53:00,2024-04-17 06:01:00,2024-04-17 06:35:00
17922,2024-04-18 04:53:00,2024-04-18 06:01:00,2024-04-18 06:35:00
17931,2024-04-19 04:53:00,2024-04-19 06:01:00,2024-04-19 06:35:00
17940,2024-04-20 04:53:00,2024-04-20 06:01:00,2024-04-20 06:36:00
17949,2024-04-21 04:53:00,2024-04-21 06:01:00,2024-04-21 06:35:00
17958,2024-04-22 04:53:00,2024-04-22 06:01:00,2024-04-22 06:35:00
17967,2024-04-23 04:53:00,2024-04-23 06:01:00,2024-04-23 06:35:00
17976,2024-04-24 04:53:00,2024-04-24 06:01:00,2024-04-24 06:36:00
17985,2024-04-25 04:53:00,2024-04-25 06:01:00,2024-04-25 06:36:00
17994,2024-04-26 04:53:00,2024-04-26 06:01:00,2024-04-26 06:35:00
18003,2024-04-27 04:53:00,2024-04-27 06:01:00,2024-04-27 06:36:00
18012,2024-04-28 04:53:00,2024-04-28 06:01:00,2024-04-28 06:35:00
18021,2024-04-29 04:53:00,2024-04-29 06:01:00,2024-04-29 06:35:00
18031,2024-04-30 07:23:00,2024-04-30 08:31:00,2024-04-30 10:06:00
18039,2024-05-01 04:53:00,2024-05-01 06:01:00,2024-05-01 06:35:00
18048,2024-05-02 04:53:00,2024-05-02 06:01:00,2024-05-02 06:36:00
18055,2024-05-03 04:53:00,2024-05-03 06:01:00,2024-05-03 06:36:00
18064,2024-05-04 04:53:00,2024-05-04 06:01:00,2024-05-04 06:36:00
18073,2024-05-05 04:53:00,2024-05-05 06:02:00,2024-05-05 06:36:00
18092,2024-08-16 04:53:00,2024-08-16 06:01:00,2024-08-16 06:35:00
18101,2024-08-17 04:53:00,2024-08-17 06:01:00,2024-08-17 06:35:00
18110,2024-08-18 04:53:00,2024-08-18 06:01:00,2024-08-18 06:35:00
18119,2024-08-19 04:53:00,2024-08-19 06:02:00,2024-08-19 06:37:00
18128,2024-08-20 04:53:00,2024-08-20 06:02:00,2024-08-20 06:36:00
18137,2024-08-21 04:53:00,2024-08-21 06:01:00,2024-08-21 06:36:00
18146,2024-08-22 04:53:00,2024-08-22 06:01:00,2024-08-22 06:35:00
