profile,start,peak,end
14863,2022-09-30 18:13:00,2022-09-30 19:21:00,2022-09-30 19:55:00
14872,2022-10-01 18:13:00,2022-10-01 19:21:00,2022-10-01 19:55:00
14881,2022-10-02 18:13:00,2022-10-02 19:21:00,2022-10-02 19:55:00
14890,2022-10-03 18:13:00,2022-10-03 19:20:00,2022-10-03 19:54:00
14899,2022-10-04 18:13:00,2022-10-04 19:19:00,2022-10-04 19:52:00
14908,2022-10-05 18:13:00,2022-10-05 19:21:00,2022-10-05 19:55:00
14917,2022-10-06 18:13:00,2022-10-06 19:21:00,2022-10-06 19:55:00
14926,2022-10-07 18:13:00,2022-10-07 19:21:00,2022-10-07 19:55:00
14935,2022-10-08 18:13:00,2022-10-08 19:21:00,2022-10-08 19:56:00
14944,2022-10-09 18:13:00,2022-10-09 19:21:00,2022-10-09 19:55:00
14953,2022-10-10 18:13:00,2022-10-10 19:21:00,2022-10-10 19:56:00
14962,2022-10-11 18:13:00,2022-10-11 19:21:00,2022-10-11 19:55:00
14971,2022-10-12 18:13:00,2022-10-12 19:21:00,2022-10-12 19:55:00
14980,2022-10-13 18:13:00,2022-10-13 19:21:00,2022-10-13 19:55:00
14989,2022-10-14 18:13:00,2022-10-14 19:21:00,2022-10-14 19:55:00
14998,2022-10-15 18:13:00,2022-10-15 19:21:00,2022-10-15 19:55:00
15007,2022-10-16 18:13:00,2022-10-16 19:21:00,2022-10-16 19:55:00
15016,2022-10-17 18:13:00,2022-10-17 19:21:00,2022-10-17 19:55:00
15025,2022-10-18 18:13:00,2022-10-18 19:20:00,2022-10-18 19:54:00
15034,2022-10-19 18:13:00,2022-10-19 19:20:00,2022-10-19 19:54:00
15043,2022-10-20 18:13:00,2022-10-20 19:18:00,2022-10-20 19:50:00
15052,2022-10-21 18:13:00,2022-10-21 19:21:00,2022-10-21 19:55:00
15061,2022-10-22 18:13:00,2022-10-22 19:18:00,2022-10-22 19:51:00
15070,2022-10-23 18:13:00,2022-10-23 19:20:00,2022-10-23 19:54:00
15079,2022-10-24 18:13:00,2022-10-24 19:20:00,2022-10-24 19:54:00
15088,2022-10-25 18:13:00,2022-10-25 19:19:00,2022-10-25 19:52:00
15097,2022-10-26 18:13:00,2022-10-26 19:19:00,2022-10-26 19:52:00
15106,2022-10-27 18:13:00,2022-10-27 19:21:00,2022-10-27 19:56:00
15115,2022-10-28 18:13:00,2022-10-28 19:16:00,2022-10-28 19:48:00
15124,2022-10-29 18:13:00,2022-10-29 19:16:00,2022-10-29 19:49:00
15133,2022-10-30 18:13:00,2022-10-30 19:20:00,2022-10-30 19:54:00
15142,2022-10-31 18:13:00,2022-10-31 19:10:00,2022-10-31 19:39:00
15151,2022-11-01 18:13:00,2022-11-01 19:19:00,2022-11-01 19:52:00
15160,2022-11-02 18:13:00,2022-11-02 19:19:00,2022-11-02 19:53:00
15169,2022-11-03 18:13:00,2022-11-03 19:20:00,2022-11-03 19:55:00
15178,2022-11-04 18:13:00,2022-11-04 19:19:00,2022-11-04 19:53:00
15187,2022-11-05 18:13:00,2022-11-05 19:19:00,2022-11-05 19:52:00
15196,2022-11-06 18:13:00,2022-11-06 19:14:00,2022-11-06 19:45:00
15205,2022-11-07 18:13:00,2022-11-07 19:17:00,2022-11-07 19:50:00
15214,2022-11-08 18:13:00,2022-11-08 19:21:00,2022-11-08 19:55:00
15223,2022-11-09 18:13:00,2022-11-09 19:21:00,2022-11-09 19:56:00
15232,2022-11-10 18:13:00,2022-11-10 19:21:00,2022-11-10 19:56:00
15241,2022-11-11 18:13:00,2022-11-11 19:21:00,2022-11-11 19:56:00
15250,2022-11-12 18:13:00,2022-11-12 19:21:00,2022-11-12 19:55:00
15259,2022-11-13 18:13:00,2022-11-13 19:12:00,2022-11-13 19:43:00
15268,2022-11-14 18:13:00,2022-11-14 19:16:00,2022-11-14 19:49:00
15277,2022-11-15 18:13:00,2022-11-15 19:20:00,2022-11-15 19:54:00
15286,2022-11-16 18:13:00,2022-11-16 19:21:00,2022-11-16 19:55:00
15295,2022-11-17 18:13:00,2022-11-17 19:20:00,2022-11-17 19:54:00
15304,2022-11-18 18:13:00,2022-11-18 19:21:00,2022-11-18 19:55:00
15313,2022-11-19 18:13:00,2022-11-19 19:21:00,2022-11-19 19:55:00
15322,2022-11-20 18:13:00,2022-11-20 19:21:00,2022-11-20 19:55:00
15331,2022-11-21 18:13:00,2022-11-21 19:21:00,2022-11-21 19:55:00
15340,2022-11-22 18:13:00,2022-11-22 19:19:00,2022-11-22 19:53:00
15349,2022-11-23 18:13:00,2022-11-23 19:20:00,2022-11-23 19:54:00
15358,2022-11-24 18:13:00,2022-11-24 19:20:00,2022-11-24 19:53:00
15366,2022-11-25 18:13:00,2022-11-25 19:19:00,2022-11-25 19:53:00
15375,2022-11-26 18:13:00,2022-11-26 19:18:00,2022-11-26 19:51:00
15384,2022-11-27 18:13:00,2022-11-27 19:21:00,2022-11-27 19:56:00
15393,2022-11-28 18:13:00,2022-11-28 19:18:00,2022-11-28 19:51:00
15402,2022-11-29 18:13:00,2022-11-29 19:20:00,2022-11-29 19:55:00
15403,2022-12-05 20:42:00,2022-12-05 21:51:00,2022-12-05 23:26:00
15411,2022-12-06 18:13:00,2022-12-06 19:22:00,2022-12-06 19:56:00
15420,2022-12-07 18:13:00,2022-12-07 19:22:00,2022-12-07 19:56:00
15429,2022-12-08 18:13:00,2022-12-08 19:20:00,2022-12-08 19:54:00
15438,2022-12-09 18:13:00,2022-12-09 19:20:00,2022-12-09 19:53:00
15447,2022-12-10 18:13:00,2022-12-10 19:18:00,2022-12-10 19:51:00
15456,2022-12-11 18:13:00,2022-12-11 19:16:00,2022-12-11 19:48:00
15465,2022-12-12 18:13:00,2022-12-12 19:21:00,2022-12-12 19:56:00
15474,2022-12-13 18:13:00,2022-12-13 19:20:00,2022-12-13 19:54:00
15483,2022-12-14 18:13:00,2022-12-14 19:21:00,2022-12-14 19:55:00
15492,2022-12-15 18:13:00,2022-12-15 19:21:00,2022-12-15 19:55:00
15501,2022-12-16 18:13:00,2022-12-16 19:21:00,2022-12-16 19:55:00
15510,2022-12-17 18:13:00,2022-12-17 19:21:00,2022-12-17 19:55:00
15519,2022-12-18 18:13:00,2022-12-18 19:21:00,2022-12-18 19:56:00
15528,2022-12-19 18:13:00,2022-12-19 19:22:00,2022-12-19 19:58:00
15531,2022-12-24 20:43:00,2022-12-24 21:49:00,2022-12-24 23:23:00
15539,2022-12-25 18:13:00,2022-12-25 19:19:00,2022-12-25 19:53:00
15548,2022-12-26 18:13:00,2022-12-26 19:16:00,2022-12-26 19:48:00
15557,2022-12-27 18:17:00,2022-12-27 19:10:00,2022-12-27 19:39:00
15566,2022-12-28 18:13:00,2022-12-28 19:19:00,2022-12-28 19:53:00
15575,2022-12-29 18:13:00,2022-12-29 19:20:00,2022-12-29 19:55:00
15584,2022-12-30 18:13:00,2022-12-30 19:20:00,2022-12-30 19:55:00
15593,2022-12-31 18:13:00,2022-12-31 19:19:00,2022-12-31 19:52:00
15602,2023-01-01 18:13:00,2023-01-01 19:18:00,2023-01-01 19:52:00
15611,2023-01-02 18:13:00,2023-01-02 19:16:00,2023-01-02 19:48:00
15620,2023-01-03 18:13:00,2023-01-03 19:16:00,2023-01-03 19:48:00
15629,2023-01-04 18:13:00,2023-01-04 19:20:00,2023-01-04 19:53:00
15638,2023-01-05 18:13:00,2023-01-05 19:08:00,2023-01-05 19:36:00
15647,2023-01-06 18:13:00,2023-01-06 19:14:00,2023-01-06 19:45:00
15656,2023-01-07 18:13:00,2023-01-07 19:11:00,2023-01-07 19:40:00
15665,2023-01-08 18:13:00,2023-01-08 19:23:00,2023-01-08 19:58:00
15674,2023-01-09 18:13:00,2023-01-09 19:09:00,2023-01-09 19:37:00
15683,2023-01-10 18:13:00,2023-01-10 19:20:00,2023-01-10 19:54:00
15692,2023-01-11 18:13:00,2023-01-11 19:16:00,2023-01-11 19:49:00
15699,2023-01-13 18:13:00,2023-01-13 19:10:00,2023-01-13 19:39:00
15708,2023-01-14 18:13:00,2023-01-14 19:15:00,2023-01-14 19:47:00
15717,2023-01-15 18:13:00,2023-01-15 19:15:00,2023-01-15 19:47:00
15726,2023-01-16 18:13:00,2023-01-16 19:16:00,2023-01-16 19:48:00
15735,2023-01-17 18:13:00,2023-01-17 19:19:00,2023-01-17 19:53:00
15744,2023-01-18 18:13:00,2023-01-18 19:18:00,2023-01-18 19:51:00
15753,2023-01-19 18:13:00,2023-01-19 19:17:00,2023-01-19 19:49:00
15762,2023-01-20 18:13:00,2023-01-20 19:22:00,2023-01-20 19:58:00
15771,2023-01-21 18:13:00,2023-01-21 19:15:00,2023-01-21 19:47:00
15780,2023-01-22 18:13:00,2023-01-22 19:16:00,2023-01-22 19:47:00
15789,2023-01-23 18:13:00,2023-01-23 19:20:00,2023-01-23 19:55:00
15798,2023-01-24 18:13:00,2023-01-24 19:12:00,2023-01-24 19:43:00
15807,2023-01-25 18:13:00,2023-01-25 19:22:00,2023-01-25 19:57:00
15816,2023-01-26 18:13:00,2023-01-26 19:21:00,2023-01-26 19:55:00
15825,2023-01-27 18:13:00,2023-01-27 19:21:00,2023-01-27 19:55:00
15834,2023-01-28 18:13:00,2023-01-28 19:22:00,2023-01-28 19:58:00
15843,2023-01-29 18:13:00,2023-01-29 19:21:00,2023-01-29 19:56:00
15852,2023-01-30 18:13:00,2023-01-30 19:17:00,2023-01-30 19:49:00
15861,2023-01-31 18:13:00,2023-01-31 19:18:00,2023-01-31 19:51:00
15870,2023-02-01 18:13:00,2023-02-01 19:19:00,2023-02-01 19:53:00
15879,2023-02-02 18:13:00,2023-02-02 19:20:00,2023-02-02 19:54:00
15888,2023-02-03 18:13:00,2023-02-03 19:12:00,2023-02-03 19:42:00
15897,2023-02-04 18:13:00,2023-02-04 19:20:00,2023-02-04 19:53:00
15906,2023-02-05 18:13:00,2023-02-05 19:21:00,2023-02-05 19:55:00
15915,2023-02-06 18:13:00,2023-02-06 19:21:00,2023-02-06 19:56:00
15924,2023-02-07 18:13:00,2023-02-07 19:19:00,2023-02-07 19:52:00
15933,2023-02-08 18:13:00,2023-02-08 19:20:00,2023-02-08 19:54:00
15942,2023-02-09 18:13:00,2023-02-09 19:22:00,2023-02-09 19:57:00
15951,2023-02-10 18:13:00,2023-02-10 19:16:00,2023-02-10 19:48:00
15960,2023-02-11 18:13:00,2023-02-11 19:20:00,2023-02-11 19:55:00
15969,2023-02-12 18:13:00,2023-02-12 19:15:00,2023-02-12 19:47:00
15978,2023-02-13 18:13:00,2023-02-13 19:16:00,2023-02-13 19:49:00
15987,2023-02-14 18:13:00,2023-02-14 19:13:00,2023-02-14 19:44:00
15996,2023-02-15 18:13:00,2023-02-15 19:18:00,2023-02-15 19:51:00
16005,2023-02-16 18:13:00,2023-02-16 19:14:00,2023-02-16 19:46:00
16014,2023-02-17 18:13:00,2023-02-17 19:18:00,2023-02-17 19:51:00
16023,2023-02-18 18:13:00,2023-02-18 19:21:00,2023-02-18 19:56:00
16032,2023-02-19 18:13:00,2023-02-19 19:20:00,2023-02-19 19:54:00
16041,2023-02-20 18:13:00,2023-02-20 19:21:00,2023-02-20 19:56:00
16050,2023-02-21 18:13:00,2023-02-21 19:16:00,2023-02-21 19:48:00
16058,2023-02-22 20:43:00,2023-02-22 21:43:00,2023-02-22 23:04:00
16066,2023-02-23 18:13:00,2023-02-23 19:18:00,2023-02-23 19:50:00
16072,2023-08-18 18:11:00,2023-08-18 18:41:00,2023-08-18 18:56:00
16076,2023-08-19 17:23:00,2023-08-19 18:19:00,2023-08-19 22:59:00
16085,2023-08-20 18:13:00,2023-08-20 19:22:00,2023-08-20 19:56:00
16094,2023-08-21 18:13:00,2023-08-21 19:21:00,2023-08-21 19:55:00
16103,2023-08-22 18:13:00,2023-08-22 19:20:00,2023-08-22 19:55:00
16112,2023-08-23 18:13:00,2023-08-23 19:20:00,2023-08-23 19:54:00
16121,2023-08-24 18:13:00,2023-08-24 19:20:00,2023-08-24 19:55:00
16130,2023-08-25 18:13:00,2023-08-25 19:20:00,2023-08-25 19:54:00
16139,2023-08-26 18:13:00,2023-08-26 19:20:00,2023-08-26 19:55:00
16148,2023-08-27 18:13:00,2023-08-27 19:21:00,2023-08-27 19:55:00
16157,2023-08-28 18:13:00,2023-08-28 19:21:00,2023-08-28 19:55:00
16166,2023-08-29 18:13:00,2023-08-29 19:21:00,2023-08-29 19:55:00
16175,2023-08-30 18:13:00,2023-08-30 19:21:00,2023-08-30 19:56:00
16184,2023-08-31 18:13:00,2023-08-31 19:21:00,2023-08-31 19:55:00
16193,2023-09-01 18:13:00,2023-09-01 19:21:00,2023-09-01 19:55:00
16202,2023-09-02 18:13:00,2023-09-02 19:19:00,2023-09-02 19:53:00
16211,2023-09-03 18:13:00,2023-09-03 19:19:00,2023-09-03 19:53:00
16220,2023-09-04 18:13:00,2023-09-04 19:19:00,2023-09-04 19:53:00
16229,2023-09-05 18:13:00,2023-09-05 19:19:00,2023-09-05 19:52:00
16238,2023-09-06 18:13:00,2023-09-06 19:19:00,2023-09-06 19:52:00
16247,2023-09-07 18:13:00,2023-09-07 19:20:00,2023-09-07 19:55:00
16256,2023-09-08 18:13:00,2023-09-08 19:20:00,2023-09-08 19:55:00
16265,2023-09-09 18:13:00,2023-09-09 19:20:00,2023-09-09 19:55:00
16274,2023-09-10 18:13:00,2023-09-10 19:21:00,2023-09-10 19:55:00
16283,2023-09-11 18:13:00,2023-09-11 19:21:00,2023-09-11 19:56:00
16292,2023-09-12 18:13:00,2023-09-12 19:21:00,2023-09-12 19:56:00
16301,2023-09-13 18:13:00,2023-09-13 19:21:00,2023-09-13 19:55:00
16310,2023-09-14 18:13:00,2023-09-14 19:21:00,2023-09-14 19:55:00
16319,2023-09-15 18:13:00,2023-09-15 19:21:00,2023-09-15 19:55:00
16328,2023-09-16 18:13:00,2023-09-16 19:21:00,2023-09-16 19:55:00
16337,2023-09-17 18:13:00,2023-09-17 19:21:00,2023-09-17 19:55:00
16346,2023-09-18 18:13:00,2023-09-18 19:15:00,2023-09-18 19:47:00
16355,2023-09-19 18:13:00,2023-09-19 19:19:00,2023-09-19 19:52:00
16364,2023-09-20 18:13:00,2023-09-20 19:20:00,2023-09-20 19:54:00
16373,2023-09-21 18:13:00,2023-09-21 19:21:00,2023-09-21 19:55:00
16381,2023-09-22 18:13:00,2023-09-22 19:21:00,2023-09-22 19:55:00
16390,2023-09-23 18:13:00,2023-09-23 19:21:00,2023-09-23 19:55:00
16399,2023-09-24 18:13:00,2023-09-24 19:20:00,2023-09-24 19:53:00
16408,2023-09-25 18:13:00,2023-09-25 19:12:00,2023-09-25 19:42:00
16416,2023-09-26 15:48:00,2023-09-26 20:46:00,2023-09-26 20:56:00
16424,2023-09-27 18:13:00,2023-09-27 19:17:00,2023-09-27 19:50:00
16433,2023-09-28 18:13:00,2023-09-28 19:14:00,2023-09-28 19:45:00
16437,2023-10-04 18:13:00,2023-10-04 19:21:00,2023-10-04 19:55:00
16446,2023-10-05 18:13:00,2023-10-05 19:20:00,2023-10-05 19:55:00
16455,2023-10-06 18:13:00,2023-10-06 19:20:00,2023-10-06 19:54:00
16464,2023-10-07 18:13:00,2023-10-07 19:21:00,2023-10-07 19:55:00
16473,2023-10-08 18:13:00,2023-10-08 19:20:00,2023-10-08 19:55:00
16482,2023-10-09 18:13:00,2023-10-09 19:20:00,2023-10-09 19:54:00
16491,2023-10-10 18:13:00,2023-10-10 19:20:00,2023-10-10 19:54:00
16500,2023-10-11 18:13:00,2023-10-11 19:15:00,2023-10-11 19:47:00
16503,2023-10-12 18:12:00,2023-10-12 19:21:00,2023-10-12 19:56:00
16512,2023-10-14 18:13:00,2023-10-14 19:20:00,2023-10-14 19:54:00
16521,2023-10-15 18:13:00,2023-10-15 19:13:00,2023-10-15 19:44:00
16530,2023-10-16 18:13:00,2023-10-16 19:20:00,2023-10-16 19:54:00
16539,2023-10-17 18:13:00,2023-10-17 19:20:00,2023-10-17 19:55:00
16548,2023-10-18 18:13:00,2023-10-18 19:04:00,2023-10-18 19:30:00
16557,2023-10-19 18:13:00,2023-10-19 19:14:00,2023-10-19 19:45:00
16566,2023-10-20 18:13:00,2023-10-20 19:20:00,2023-10-20 19:54:00
16575,2023-10-21 18:13:00,2023-10-21 19:20:00,2023-10-21 19:55:00
16584,2023-10-22 18:13:00,2023-10-22 19:21:00,2023-10-22 19:56:00
16593,2023-10-23 18:13:00,2023-10-23 19:21:00,2023-10-23 19:55:00
16602,2023-10-24 18:13:00,2023-10-24 19:21:00,2023-10-24 19:56:00
16611,2023-10-25 18:13:00,2023-10-25 19:19:00,2023-10-25 19:52:00
16620,2023-10-26 18:13:00,2023-10-26 19:21:00,2023-10-26 19:56:00
16629,2023-10-28 18:13:00,2023-10-28 19:22:00,2023-10-28 19:57:00
16638,2023-10-29 18:13:00,2023-10-29 19:22:00,2023-10-29 19:57:00
16647,2023-10-30 18:13:00,2023-10-30 19:22:00,2023-10-30 19:57:00
16650,2023-10-31 18:12:00,2023-10-31 19:22:00,2023-10-31 19:57:00
16659,2023-11-01 18:13:00,2023-11-01 19:22:00,2023-11-01 19:57:00
16668,2023-11-02 18:13:00,2023-11-02 19:21:00,2023-11-02 19:56:00
16677,2023-11-03 18:13:00,2023-11-03 19:21:00,2023-11-03 19:56:00
16686,2023-11-04 18:13:00,2023-11-04 19:19:00,2023-11-04 19:53:00
16695,2023-11-05 18:13:00,2023-11-05 19:21:00,2023-11-05 19:55:00
16704,2023-11-06 18:13:00,2023-11-06 19:18:00,2023-11-06 19:51:00
16713,2023-11-07 18:13:00,2023-11-07 19:19:00,2023-11-07 19:53:00
16722,2023-11-08 18:13:00,2023-11-08 19:21:00,2023-11-08 19:55:00
16731,2023-11-09 18:13:00,2023-11-09 19:21:00,2023-11-09 19:55:00
16740,2023-11-10 18:13:00,2023-11-10 19:16:00,2023-11-10 19:47:00
16749,2023-11-11 18:13:00,2023-11-11 19:21:00,2023-11-11 19:55:00
16758,2023-11-12 18:13:00,2023-11-12 19:17:00,2023-11-12 19:49:00
16766,2023-11-13 18:13:00,2023-11-13 19:20:00,2023-11-13 19:54:00
16775,2023-11-14 18:13:00,2023-11-14 19:21:00,2023-11-14 19:56:00
16784,2023-11-15 18:13:00,2023-11-15 19:22:00,2023-11-15 19:58:00
16793,2023-11-16 18:13:00,2023-11-16 19:22:00,2023-11-16 19:57:00
16802,2023-11-17 18:13:00,2023-11-17 19:22:00,2023-11-17 19:57:00
16811,2023-11-18 18:13:00,2023-11-18 19:21:00,2023-11-18 19:56:00
16820,2023-11-19 18:13:00,2023-11-19 19:18:00,2023-11-19 19:51:00
16829,2023-11-20 18:13:00,2023-11-20 19:21:00,2023-11-20 19:55:00
16838,2023-11-21 18:13:00,2023-11-21 19:19:00,2023-11-21 19:52:00
16847,2023-11-22 18:13:00,2023-11-22 19:20:00,2023-11-22 19:54:00
16856,2023-11-23 18:13:00,2023-11-23 19:21:00,2023-11-23 19:55:00
16865,2023-11-24 18:13:00,2023-11-24 19:17:00,2023-11-24 19:50:00
16874,2023-11-25 18:13:00,2023-11-25 19:09:00,2023-11-25 19:37:00
16881,2023-12-19 18:13:00,2023-12-19 19:22:00,2023-12-19 19:57:00
16890,2023-12-20 18:13:00,2023-12-20 19:20:00,2023-12-20 19:54:00
16899,2023-12-21 18:13:00,2023-12-21 19:21:00,2023-12-21 19:55:00
16908,2023-12-22 18:13:00,2023-12-22 19:23:00,2023-12-22 19:58:00
16917,2023-12-23 18:13:00,2023-12-23 19:23:00,2023-12-23 19:58:00
16926,2023-12-24 18:13:00,2023-12-24 19:19:00,2023-12-24 19:52:00
16936,2023-12-25 20:43:00,2023-12-25 21:47:00,2023-12-25 23:15:00
16944,2023-12-26 18:13:00,2023-12-26 19:13:00,2023-12-26 19:43:00
16954,2023-12-27 18:13:00,2023-12-27 19:09:00,2023-12-27 19:38:00
16963,2023-12-28 18:13:00,2023-12-28 19:05:00,2023-12-28 19:32:00
16972,2023-12-29 18:13:00,2023-12-29 19:20:00,2023-12-29 19:55:00
16981,2023-12-30 18:13:00,2023-12-30 19:22:00,2023-12-30 19:56:00
16990,2023-12-31 18:13:00,2023-12-31 19:20:00,2023-12-31 19:55:00
16999,2024-01-01 18:13:00,2024-01-01 19:19:00,2024-01-01 19:52:00
17008,2024-01-02 18:13:00,2024-01-02 19:04:00,2024-01-02 19:30:00
17017,2024-01-03 18:13:00,2024-01-03 19:19:00,2024-01-03 19:53:00
17026,2024-01-04 18:13:00,2024-01-04 19:20:00,2024-01-04 19:54:00
17035,2024-01-05 18:13:00,2024-01-05 19:06:00,2024-01-05 19:33:00
17044,2024-01-06 18:13:00,2024-01-06 19:10:00,2024-01-06 19:38:00
17053,2024-01-07 18:13:00,2024-01-07 19:16:00,2024-01-07 19:48:00
17062,2024-01-08 18:13:00,2024-01-08 19:21:00,2024-01-08 19:56:00
17071,2024-01-09 18:13:00,2024-01-09 19:16:00,2024-01-09 19:48:00
17080,2024-01-10 18:13:00,2024-01-10 19:09:00,2024-01-10 19:38:00
17089,2024-01-11 18:13:00,2024-01-11 19:20:00,2024-01-11 19:54:00
17098,2024-01-12 18:13:00,2024-01-12 19:23:00,2024-01-12 19:58:00
17107,2024-01-13 18:13:00,2024-01-13 19:23:00,2024-01-13 19:58:00
17116,2024-01-14 18:13:00,2024-01-14 19:22:00,2024-01-14 19:57:00
17125,2024-01-15 18:13:00,2024-01-15 19:21:00,2024-01-15 19:55:00
17134,2024-01-16 18:13:00,2024-01-16 19:21:00,2024-01-16 19:56:00
17143,2024-01-17 18:13:00,2024-01-17 19:19:00,2024-01-17 19:52:00
17152,2024-01-18 18:13:00,2024-01-18 19:21:00,2024-01-18 19:55:00
17161,2024-01-19 18:13:00,2024-01-19 19:21:00,2024-01-19 19:55:00
17170,2024-01-20 18:13:00,2024-01-20 19:20:00,2024-01-20 19:55:00
17179,2024-01-21 18:13:00,2024-01-21 19:15:00,2024-01-21 19:47:00
17188,2024-01-22 18:13:00,2024-01-22 19:21:00,2024-01-22 19:55:00
17197,2024-01-23 20:43:00,2024-01-23 21:50:00,2024-01-23 23:24:00
17212,2024-01-25 18:13:00,2024-01-25 19:15:00,2024-01-25 19:47:00
17221,2024-01-26 18:13:00,2024-01-26 19:16:00,2024-01-26 19:49:00
17230,2024-01-27 18:13:00,2024-01-27 19:20:00,2024-01-27 19:54:00
17239,2024-01-28 18:13:00,2024-01-28 19:21:00,2024-01-28 19:55:00
17248,2024-01-29 18:13:00,2024-01-29 19:22:00,2024-01-29 19:56:00
17257,2024-01-30 18:13:00,2024-01-30 19:17:00,2024-01-30 19:49:00
17266,2024-01-31 18:13:00,2024-01-31 19:18:00,2024-01-31 19:50:00
17275,2024-02-01 18:13:00,2024-02-01 19:10:00,2024-02-01 19:40:00
17284,2024-02-02 18:13:00,2024-02-02 19:18:00,2024-02-02 19:50:00
17293,2024-02-03 18:13:00,2024-02-03 19:19:00,2024-02-03 19:53:00
17302,2024-02-04 18:13:00,2024-02-04 19:21:00,2024-02-04 19:56:00
17311,2024-02-05 18:13:00,2024-02-05 19:22:00,2024-02-05 19:57:00
17320,2024-02-06 18:13:00,2024-02-06 19:15:00,2024-02-06 19:47:00
17329,2024-02-07 18:13:00,2024-02-07 19:19:00,2024-02-07 19:53:00
17338,2024-02-08 18:13:00,2024-02-08 19:18:00,2024-02-08 19:52:00
17347,2024-02-09 18:13:00,2024-02-09 19:23:00,2024-02-09 19:58:00
17356,2024-02-10 18:13:00,2024-02-10 19:17:00,2024-02-10 19:49:00
17366,2024-02-11 20:43:00,2024-02-11 21:48:00,2024-02-11 23:16:00
17374,2024-02-12 18:13:00,2024-02-12 19:22:00,2024-02-12 19:57:00
17383,2024-02-13 18:13:00,2024-02-13 19:22:00,2024-02-13 19:57:00
17392,2024-02-14 18:13:00,2024-02-14 19:22:00,2024-02-14 19:57:00
17401,2024-02-15 18:13:00,2024-02-15 19:20:00,2024-02-15 19:55:00
17410,2024-02-16 18:13:00,2024-02-16 19:21:00,2024-02-16 19:56:00
17419,2024-02-17 18:13:00,2024-02-17 19:13:00,2024-02-17 19:44:00
17428,2024-02-18 18:13:00,2024-02-18 19:18:00,2024-02-18 19:51:00
17437,2024-02-19 18:13:00,2024-02-19 19:19:00,2024-02-19 19:53:00
17446,2024-02-20 18:13:00,2024-02-20 19:18:00,2024-02-20 19:51:00
17455,2024-02-21 18:13:00,2024-02-21 19:20:00,2024-02-21 19:54:00
17464,2024-02-22 18:13:00,2024-02-22 19:23:00,2024-02-22 19:58:00
17473,2024-02-23 18:13:00,2024-02-23 19:23:00,2024-02-23 19:58:00
17482,2024-02-24 18:13:00,2024-02-24 19:22:00,2024-02-24 19:57:00
17491,2024-02-25 18:13:00,2024-02-25 19:20:00,2024-02-25 19:54:00
17500,2024-02-26 18:13:00,2024-02-26 19:21:00,2024-02-26 19:56:00
17509,2024-02-27 18:13:00,2024-02-27 19:22:00,2024-02-27 19:57:00
17518,2024-02-28 18:13:00,2024-02-28 19:22:00,2024-02-28 19:56:00
17527,2024-02-29 18:13:00,2024-02-29 19:19:00,2024-02-29 19:53:00
17536,2024-03-01 18:13:00,2024-03-01 19:13:00,2024-03-01 19:43:00
17545,2024-03-02 18:13:00,2024-03-02 19:21:00,2024-03-02 19:55:00
17554,2024-03-03 18:13:00,2024-03-03 19:21:00,2024-03-03 19:55:00
17563,2024-03-04 18:13:00,2024-03-04 19:21:00,2024-03-04 19:56:00
17572,2024-03-05 18:13:00,2024-03-05 19:21:00,2024-03-05 19:56:00
17581,2024-03-06 18:13:00,2024-03-06 19:21:00,2024-03-06 19:56:00
17590,2024-03-07 18:13:00,2024-03-07 19:21:00,2024-03-07 19:56:00
17599,2024-03-08 18:13:00,2024-03-08 19:21:00,2024-03-08 19:56:00
17608,2024-03-09 18:13:00,2024-03-09 19:21:00,2024-03-09 19:55:00
17617,2024-03-10 18:13:00,2024-03-10 19:17:00,2024-03-10 19:50:00
17626,2024-03-11 18:13:00,2024-03-11 19:17:00,2024-03-11 19:49:00
17635,2024-03-12 18:13:00,2024-03-12 19:19:00,2024-03-12 19:52:00
17644,2024-03-13 18:13:00,2024-03-13 19:18:00,2024-03-13 19:51:00
17651,2024-03-14 18:14:00,2024-03-14 19:23:00,2024-03-14 19:58:00
17660,2024-03-15 18:13:00,2024-03-15 19:16:00,2024-03-15 19:48:00
17669,2024-03-16 18:13:00,2024-03-16 19:20:00,2024-03-16 19:55:00
17678,2024-03-17 18:13:00,2024-03-17 19:21:00,2024-03-17 19:55:00
17687,2024-03-18 18:13:00,2024-03-18 19:18:00,2024-03-18 19:52:00
17696,2024-03-19 18:13:00,2024-03-19 19:20:00,2024-03-19 19:53:00
17699,2024-03-20 18:13:00,2024-03-20 19:21:00,2024-03-20 19:56:00
17708,2024-03-21 18:13:00,2024-03-21 19:19:00,2024-03-21 19:53:00
17717,2024-03-22 18:13:00,2024-03-22 19:20:00,2024-03-22 19:54:00
17726,2024-03-23 18:13:00,2024-03-23 19:21:00,2024-03-23 19:56:00
17735,2024-03-24 18:13:00,2024-03-24 19:21:00,2024-03-24 19:55:00
17744,2024-03-25 18:13:00,2024-03-25 19:21:00,2024-03-25 19:56:00
17753,2024-03-26 18:13:00,2024-03-26 19:17:00,2024-03-26 19:50:00
17762,2024-03-27 18:13:00,2024-03-27 19:19:00,2024-03-27 19:53:00
17771,2024-03-28 18:13:00,2024-03-28 19:18:00,2024-03-28 19:51:00
17780,2024-03-29 18:13:00,2024-03-29 19:20:00,2024-03-29 19:55:00
17789,2024-03-30 18:13:00,2024-03-30 19:21:00,2024-03-30 19:55:00
17798,2024-03-31 18:13:00,2024-03-31 19:20:00,2024-03-31 19:55:00
